Open,High,Low,Close
11.285,11.2925,11.14,11.165
11.1375,11.3025,11.135,11.195
11.1575,11.1825,11.0825,11.16
11.175,11.335,11.11,11.3275
11.3525,11.425,11.29,11.3525
11.3375,11.4025,11.225,11.2525
11.2325,11.325,11.2,11.2475
11.22,11.35,11.22,11.325
11.3125,11.315,11.055,11.0825
11.055,11.1475,11,11.0775
11.0625,11.26,11.0325,11.14
11.1375,11.1425,11.005,11.04
11.07,11.1125,10.9675,10.99
11.0275,11.18,11.005,11.14
11.1675,11.3575,11.0775,11.3575
11.3575,11.4075,11.255,11.38
11.375,11.3975,11.1575,11.2
11.1875,11.34,11.1875,11.2375
11.21,11.325,11.195,11.2275
11.25,11.3625,11.1825,11.205
11.175,11.24,11.16,11.2
11.1775,11.2975,11.1775,11.2325
11.2125,11.275,11.1625,11.165
11.165,11.2225,11,11.0525
11.0125,11.1725,11.0125,11.125
11.125,11.2275,11.0225,11.15
11.1625,11.49,11.1625,11.43
11.4525,11.475,11.3075,11.4
11.4,11.425,11.1925,11.2875
11.285,11.3825,11.12,11.23
10.775,10.9125,10.3875,10.815
10.79,10.8925,10.5875,10.8475
10.8475,10.9125,10.6875,10.8725
10.8725,11.0525,10.825,10.995
11.0075,11.1225,10.9675,11.06
11.025,11.0525,10.8625,11.02
11.07,11.195,11.05,11.0875
11.05,11.1375,10.89,11.0775
11.12,11.25,11.12,11.175
11.135,11.1675,11.02,11.0675
11.0925,11.175,11.0575,11.1425
11.1875,11.245,11.17,11.19
11.1625,11.4225,11.135,11.3575
11.345,11.3475,11.27,11.3
11.3225,11.35,11.2275,11.2875
11.325,11.3925,11.2875,11.3675
11.375,11.455,11.375,11.44
11.4,11.61,11.4,11.59
11.5825,11.5825,11.415,11.5325
11.5025,11.5325,11.4425,11.4925
11.4675,11.4675,11.3475,11.3675
11.35,11.62,11.3475,11.59
11.59,11.6,11.465,11.4975
11.4825,11.6675,11.4825,11.625
11.59,11.62,11.48,11.535
11.5125,11.61,11.4275,11.61
11.61,11.6625,11.5525,11.6425
11.645,11.735,11.5675,11.6725
11.6725,11.695,11.5225,11.67
11.63,11.68,11.6025,11.6375
11.5775,11.5825,11.3925,11.495
11.44,11.7475,11.42,11.6325
11.6275,11.7125,11.4875,11.6725
11.6425,11.8125,11.6075,11.81
11.7525,11.9225,11.7275,11.865
11.865,11.875,11.785,11.8075
11.77,11.7725,11.6725,11.7675
11.83,11.8725,11.7325,11.7375
11.7475,11.7725,11.6275,11.68
11.65,11.735,11.5375,11.655
11.675,11.71,11.6325,11.675
11.6725,11.695,11.57,11.6225
11.5975,11.625,11.5,11.565
11.565,11.645,11.5025,11.6225
11.605,11.69,11.5575,11.6775
11.6775,11.745,11.6625,11.69
11.665,11.7675,11.655,11.69
11.69,11.8075,11.645,11.6475
11.6125,11.785,11.595,11.7025
11.69,11.77,11.675,11.6975
11.6875,11.835,11.6875,11.775
11.7375,11.945,11.735,11.91
11.87,11.8975,11.755,11.8625
11.8225,11.9975,11.8175,11.9975
12,12.0525,11.93,11.9825
11.92,12.0275,11.9175,11.9825
11.9825,11.985,11.7525,11.805
11.785,11.7875,11.7075,11.7425
11.75,11.97,11.7425,11.97
11.9725,11.9725,11.665,11.6675
11.6675,11.7,11.51,11.5625
11.54,11.67,11.49,11.5525
11.1875,11.27,11.0125,11.1
11.09,11.09,10.9675,11
10.97,11.1125,10.9625,11.0725
11.055,11.15,11.0275,11.09
11.1,11.17,11,11.1475
11.1175,11.1175,11.0075,11.01
10.9875,11.025,10.885,10.8875
10.85,10.85,10.6775,10.7325
10.67,10.7725,10.5725,10.68
10.625,10.71,10.585,10.69
10.69,10.8875,10.67,10.8375
10.8375,10.98,10.775,10.93
10.94,11.0025,10.8875,10.8975
10.87,10.9875,10.8675,10.9525
10.96,10.97,10.8,10.8
10.8,10.8125,10.7325,10.7975
10.7675,10.7925,10.645,10.71
10.7,10.81,10.58,10.8025
10.81,10.9625,10.8075,10.9175
10.9525,11.0175,10.895,11.0175
11.01,11.055,10.9875,11.015
11.0225,11.16,10.9925,11.055
11.0675,11.245,11.05,11.185
11.1925,11.24,11.155,11.2375
11.1975,11.27,11.1925,11.2325
11.2325,11.3375,11.17,11.23
11.2225,11.3475,11.2175,11.3225
11.3525,11.5025,11.3525,11.465
11.4625,11.55,11.4275,11.46
11.4375,11.505,11.36,11.4925
11.5,11.725,11.5,11.6825
11.7,11.7,11.5875,11.65
11.65,11.68,11.615,11.6525
11.6475,11.6925,11.5875,11.6025
11.6025,11.67,11.575,11.65
11.685,11.9375,11.685,11.7925
11.7925,11.9325,11.785,11.9175
11.95,11.9825,11.7875,11.855
11.875,11.9675,11.8225,11.83
11.85,12.05,11.85,12.005
12.005,12.1175,12.005,12.0775
12.05,12.075,11.8675,11.985
11.975,12.0475,11.935,12.015
12.0175,12.11,11.8725,11.8975
11.8875,11.9225,11.815,11.82
11.8,11.965,11.7825,11.925
11.925,12.01,11.9025,11.9675
11.9425,12.1025,11.9275,11.97
11.9725,11.975,11.76,11.76
11.685,12.045,11.515,11.985
11.9875,12.0625,11.96,12.005
11.9575,12.005,11.8475,11.975
11.9525,11.96,11.83,11.9025
11.9025,12.065,11.895,12.01
11.975,12.035,11.935,12.01
12.0225,12.2075,12.0225,12.125
12.1075,12.3725,12.1075,12.32
12.3225,12.35,12.3,12.3175
12.2725,12.37,12.2725,12.3275
12.335,12.4475,12.3125,12.36
12.31,12.3475,12.2875,12.315
12.325,12.4375,12.3075,12.4175
12.3925,12.4875,12.3425,12.43
12.3875,12.5225,12.385,12.5225
12.505,12.555,12.4475,12.5425
12.55,12.7825,12.5375,12.755
12.755,12.8375,12.675,12.815
12.7675,12.825,12.685,12.7975
12.77,12.8175,12.68,12.79
12.79,12.835,12.7125,12.815
12.8725,13,12.7625,12.9575
12.95,13.1275,12.8375,13.0625
12.4,12.7125,12.215,12.4925
12.5175,12.745,12.5175,12.6525
12.64,12.835,12.64,12.73
12.725,12.815,12.6125,12.6475
12.6725,12.83,12.6625,12.7425
12.74,12.8125,12.74,12.77
12.77,12.95,12.7625,12.9025
12.8525,13.0875,12.8525,13.025
12.9825,13.1075,12.9775,13.1025
12.875,12.8775,12.7025,12.745
12.7175,12.97,12.7175,12.8775
12.9175,12.9475,12.8425,12.8425
12.8625,12.985,12.8625,12.925
12.9625,12.975,12.7875,12.8025
12.625,12.715,12.5,12.5325
12.5325,12.68,12.3675,12.6025
12.5,12.5325,12.25,12.4575
12.4375,12.7275,12.4375,12.5775
12.565,12.6375,12.4875,12.53
12.5325,12.775,12.4625,12.7525
12.7525,12.83,12.66,12.83
12.75,12.75,12.395,12.43
12.485,12.51,12.34,12.4225
12.4275,12.435,12.3625,12.3925
12.345,12.345,12.16,12.1675
12.17,12.21,12.025,12.155
12.155,12.265,12.155,12.2475
12.2525,12.275,12.17,12.1925
12.25,12.3725,12.215,12.2925
12.2925,12.33,12.06,12.325
12.3625,12.4,12.255,12.39
12.4,12.53,12.3875,12.4525
12.4525,12.49,12.34,12.44
12.43,12.4475,12.3425,12.4025
12.35,12.5575,12.3375,12.4875
12.47,12.6,12.4675,12.5725
12.6225,12.7025,12.6,12.64
12.625,12.715,12.59,12.675
12.685,12.75,12.6425,12.75
12.7975,12.895,12.75,12.835
12.825,12.8775,12.7575,12.875
12.845,12.9075,12.845,12.86
12.89,12.92,12.8325,12.845
12.8525,12.9625,12.8525,12.8775
12.89,12.89,12.7825,12.835
12.815,12.975,12.805,12.9675
12.9825,13.095,12.9275,13.0675
13.12,13.2375,13.1,13.19
13.1575,13.22,13.14,13.1875
13.1475,13.1875,13.075,13.1075
13.045,13.085,12.9675,13
12.975,13.035,12.97,12.9875
12.9375,13.0575,12.9075,13.0375
12.745,12.75,12.1325,12.2575
12.27,12.2775,12.065,12.1775
12.175,12.27,12.125,12.235
12.2375,12.305,12.2075,12.215
12.625,12.625,12.24,12.25
12.235,12.2475,12.1,12.165
12.1375,12.345,12.1275,12.3175
12.3075,12.3975,12.255,12.275
12.275,12.2925,12.1625,12.2025
12.2125,12.325,12.2125,12.3075
12.3125,12.3325,12.145,12.2275
12.205,12.345,12.1475,12.21
12.18,12.3,12.165,12.21
12.185,12.29,12.185,12.2725
12.2525,12.4,12.2425,12.2725
12.2475,12.365,12.21,12.26
12.295,12.345,12.0375,12.325
12.2825,12.33,12.235,12.2975
12.3225,12.4975,12.2925,12.455
12.425,12.5175,12.3875,12.515
12.485,12.6725,12.4725,12.67
12.695,12.92,12.695,12.7775
12.7775,12.8725,12.6875,12.7175
12.735,12.735,12.58,12.595
12.5975,12.645,12.5375,12.565
12.525,12.585,12.52,12.5425
12.5925,12.61,12.495,12.55
12.565,12.62,12.525,12.595
12.5525,12.72,12.5375,12.71
12.675,12.73,12.61,12.6325
12.5825,12.5825,12.4575,12.5275
12.5,12.51,12.3875,12.405
12.38,12.4275,12.345,12.42
12.3825,12.46,12.3175,12.4325
12.405,12.405,12.26,12.265
12.2825,12.37,12.2425,12.36
12.375,12.3875,12.2875,12.325
12.375,12.4225,12.3125,12.325
12.3725,12.3725,12.3,12.3425
12.375,12.4525,12.2775,12.415
12.4475,12.45,12.3125,12.3375
12.3125,12.365,12.25,12.3425
12.3075,12.3875,12.2525,12.285
12.285,12.365,12.1825,12.1825
12.2275,12.4625,12.205,12.4375
12.385,12.58,12.38,12.5775
12.5275,12.5925,12.46,12.5125
12.5,12.525,12.295,12.335
12.3675,12.3825,12.265,12.375
12.465,12.5575,12.395,12.4975
12.5,12.5175,12.44,12.4925
12.4425,12.6,12.4425,12.5625
12.5625,12.5725,12.4575,12.5225
12.45,12.4975,12.31,12.34
12.3175,12.4475,12.2975,12.4375
12.4575,12.605,12.4575,12.5375
12.5275,12.57,12.4175,12.475
12.465,12.5275,12.46,12.4975
12.4925,12.5625,12.4725,12.495
12.4625,12.5475,12.435,12.51
12.53,12.6975,12.525,12.6375
12.5875,12.6125,12.4925,12.5025
12.565,12.6275,12.4375,12.47
11.925,12.035,11.7575,11.8075
11.8025,11.825,11.58,11.68
11.5675,11.7675,11.5325,11.615
11.645,11.72,11.545,11.61
11.575,11.575,11.475,11.55
11.6,11.6175,11.4625,11.49
11.475,11.6475,11.3875,11.6225
11.755,11.755,11.5425,11.63
11.64,11.6575,11.515,11.5875
11.6325,11.6625,11.55,11.6475
11.5775,11.66,11.51,11.6025
11.605,12.0125,11.5825,11.8275
11.675,11.8175,11.565,11.71
11.6175,11.6775,11.395,11.565
11.625,11.7425,11.54,11.6525
11.61,11.74,11.575,11.6275
11.585,11.7625,11.54,11.59
11.53,11.8325,11.5225,11.775
12.0075,12.0075,11.7025,11.75
11.75,11.79,11.6475,11.705
11.6475,11.77,11.64,11.735
11.75,11.76,11.6625,11.73
11.74,11.88,11.7275,11.855
11.8625,12.01,11.845,12.01
11.9775,12.1,11.9725,12.0175
11.97,12.06,11.8175,11.8525
11.9675,12.0075,11.7625,11.9975
11.92,12,11.89,11.935
12.0475,12.1125,11.9375,12.075
12,12.0925,11.9,11.92
12.05,12.1175,11.99,12.1175
12.16,12.1625,12.08,12.13
12.12,12.1925,12.035,12.075
12.1,12.1475,11.955,11.9725
12.02,12.05,11.9375,12.045
12.005,12.1575,12.005,12.09
12.14,12.14,11.925,11.9425
11.8675,12.0225,11.8225,11.9675
11.955,12.0225,11.855,11.865
11.9225,12.05,11.795,12.0425
12.1175,12.2425,12.09,12.1925
12.1875,12.24,12.1575,12.215
12.285,12.285,12.1675,12.1875
12.225,12.25,12.0375,12.1225
12.0925,12.13,12.0575,12.1
12.17,12.265,12.1325,12.1925
12.245,12.4375,12.2375,12.3425
12.3725,12.3725,12.2325,12.3275
12.2925,12.42,12.1,12.37
12.345,12.4175,12.28,12.3925
12.3475,12.48,12.3025,12.4625
12.5025,12.6425,12.5025,12.615
12.875,13.215,12.83,12.88
12.9,12.97,12.81,12.8725
12.8875,12.925,12.6275,12.7425
12.655,12.6975,12.56,12.6325
12.665,12.6975,12.62,12.655
12.6775,12.73,12.405,12.4425
12.4675,12.505,12.3575,12.41
12.43,12.4375,12.3225,12.3375
12.4325,12.47,12.2925,12.4425
12.3575,12.4375,12.3025,12.3775
12.375,12.4425,12.2725,12.4075
12.3575,12.555,12.295,12.445
12.445,12.875,11.745,12.0125
11.9625,12.2175,11.9625,12.195
12.1925,12.3625,12.0175,12.2825
12.325,12.48,12.3,12.3725
12.42,12.4425,12.325,12.42
12.335,12.44,12.3325,12.3825
12.405,12.555,12.36,12.555
12.3825,12.5025,12.3775,12.4475
12.4775,12.5775,12.36,12.5475
12.44,12.57,12.44,12.485
12.475,12.56,12.395,12.4725
12.35,12.62,12.35,12.5325
12.625,12.625,12.4575,12.585
12.4325,12.6075,12.4175,12.475
12.38,12.5475,12.38,12.42
12.47,12.5625,12.41,12.5025
12.545,12.615,12.415,12.5625
12.5625,12.6575,12.53,12.5725
12.5875,12.62,12.48,12.61
12.4975,12.66,12.4775,12.5575
12.5325,12.6275,12.425,12.57
12.4625,12.515,12.25,12.255
12.2825,12.4625,12.2575,12.4225
12.375,12.445,12.21,12.2325
12.2925,12.3725,12.2325,12.3075
12.3075,12.6825,12.3075,12.67
12.5825,12.755,12.425,12.4475
12.5475,12.5475,12.3,12.3625
12.43,12.43,12.1425,12.2325
12.1325,12.165,11.8725,11.9025
12.01,12.0475,11.7975,11.8375
11.7975,12.1325,11.7375,11.98
11.9125,12.4725,11.9125,12.1225
12.1,12.35,12.1,12.3025
12.375,12.43,12.1075,12.11
12.3225,12.3675,12.125,12.2125
12.175,12.275,12.1225,12.275
12.2225,12.3125,12.185,12.245
12.1725,12.2625,11.9575,11.97
12.0575,12.075,11.68,11.7425
11.695,11.79,11.695,11.76
11.825,11.88,11.74,11.83
11.98,12.0425,11.8375,11.905
11.9075,11.955,11.87,11.9225
11.8975,11.9225,11.7325,11.7675
11.75,11.755,11.6,11.635
11.6475,11.65,11.5,11.545
11.5,11.5625,11.46,11.4975
11.43,11.5325,11.26,11.3
11.325,11.445,11.3,11.425
11.2775,11.425,11.26,11.3275
11.34,11.445,11.3025,11.3325
11.3875,11.4775,11.225,11.275
11.285,11.4925,11.2425,11.455
11.4325,11.5175,11.3575,11.46
11.3775,11.5275,11.355,11.4675
11.5025,11.6475,11.455,11.61
11.525,11.69,11.4925,11.625
11.62,11.84,11.6175,11.7825
11.8375,11.905,11.6875,11.7675
11.7975,11.8375,11.5975,11.6275
11.29,11.625,11.29,11.5175
11.26,11.5775,11.26,11.5575
11.625,11.67,11.425,11.5875
11.6225,11.645,11.4125,11.4225
11.3975,11.565,11.33,11.565
11.65,11.745,11.59,11.745
11.7025,11.8375,11.675,11.725
11.5725,11.6975,11.5125,11.5675
11.615,11.7675,11.5525,11.6125
11.575,11.8925,11.575,11.7475
11.5675,11.8,11.5675,11.775
11.75,11.75,11.3425,11.365
11.3375,11.4075,11.235,11.36
11.405,11.415,11.005,11.06
11.0475,11.175,11,11.175
11.2525,11.3225,11.12,11.2875
11.3575,11.4775,10.945,11.0025
10.995,11.085,10.6325,10.6475
10.7,10.72,10.4225,10.6975
10.785,10.815,10.625,10.6575
10.5875,10.8325,10.5375,10.8125
10.875,10.8825,10.74,10.7625
10.7825,10.7925,10.6175,10.755
10.735,11.14,10.725,11.1275
11.1225,11.175,11.0075,11.115
11.0125,11.13,11.0125,11.065
11.025,11.135,11.0025,11.025
10.9475,10.9775,10.8325,10.9025
10.8825,10.935,10.76,10.87
10.745,10.8125,10.675,10.7525
10.735,10.84,10.7125,10.7425
10.7225,10.84,10.7175,10.765
10.9325,10.9425,10.7475,10.8625
10.9,11.0675,10.8475,11.0225
11.0575,11.0625,10.9025,10.995
11.0025,11.1625,10.9775,11.05
10.9575,11.075,10.8625,11.03
11.075,11.1125,10.8725,11.0025
10.8825,11.145,10.84,11.0425
11.2475,11.515,11.23,11.4975
11.5625,11.7875,11.5475,11.5475
11.5225,11.565,11.2975,11.4
11.3975,11.6475,11.3975,11.6075
11.59,11.6225,11.3225,11.38
11.3375,11.48,11.32,11.415
11.4175,11.475,11.28,11.3075
11.365,11.38,11.185,11.215
11.165,11.1975,10.965,11.1375
11.265,11.48,11.2,11.48
11.3925,11.53,11.3725,11.415
11.295,11.4525,11.245,11.4275
11.3775,11.48,11.3275,11.4475
11.5225,11.6225,11.4625,11.565
11.5325,11.68,11.49,11.61
11.6025,11.6975,11.575,11.6725
11.6325,11.6975,11.4325,11.66
11.625,11.6825,11.565,11.6075
11.56,11.6175,11.5,11.5975
11.71,11.8,11.7075,11.7875
11.825,11.97,11.7925,11.95
11.9375,11.9375,11.8,11.8975
12.055,12.085,11.9825,12.0525
11.98,12.0275,11.89,12.0025
11.9425,12.15,11.765,12.1325
13.0625,14.3325,13.0625,13.7275
13.7125,13.9925,13.5575,13.8875
13.895,14.17,13.825,14.0025
14.115,14.175,13.9,14.065
14.0725,14.0725,13.91,13.9675
13.85,14.015,13.85,13.855
13.845,14.115,13.815,14.065
14.1425,14.2675,13.74,13.8875
13.795,14.0225,13.795,13.9825
13.95,13.9825,13.855,13.91
13.875,14.0975,13.775,13.885
14.0525,14.0625,13.8575,13.995
13.9625,14.02,13.855,13.9525
13.915,14.0225,13.88,14.0225
14.0225,14.025,13.9125,13.94
13.9325,14.215,13.8575,14.115
14.36,14.435,14.0875,14.105
14.1425,14.1775,14.0275,14.155
14.1375,14.2225,14.0925,14.1425
14.15,14.2425,14.09,14.155
14.31,14.31,14.08,14.0825
14.2125,14.36,14.07,14.075
14.005,14.005,13.6975,13.9025
13.9375,14.185,13.9375,14.185
14.1175,14.25,14.05,14.24
14.1925,14.4125,14.135,14.395
14.375,14.4825,14.245,14.4275
14.4275,14.54,14.2625,14.4475
14.395,14.5,14.2975,14.425
14.4475,14.65,14.335,14.625
14.7625,15.2275,14.6975,15.04
14.9875,15.05,14.8775,14.9175
14.9175,15.0275,14.7025,14.925
14.7325,14.895,14.665,14.72
14.75,14.8675,14.6825,14.7725
14.8025,15.045,14.8025,14.9525
15.05,15.2225,15.0275,15.06
15.0375,15.3325,15.0175,15.245
15.3125,15.42,15.2675,15.3325
15.3775,15.39,15.125,15.2225
15.1975,15.575,15.145,15.5
15.1625,15.2475,14.9375,15.1
15.11,15.3875,15.0675,15.335
15.2925,15.5075,15.27,15.415
15.5,15.8725,15.4725,15.7275
15.685,15.7125,15.435,15.44
15.52,15.685,15.1825,15.565
15.4775,15.665,15.3775,15.51
15.4975,15.605,15.355,15.4975
15.4975,15.6625,15.4675,15.5225
15.5375,15.56,15.2625,15.29
15.395,15.5,15.175,15.32
15.3075,15.585,15.3075,15.5675
15.5325,15.8025,15.5325,15.655
15.6375,16.112499,15.6375,16.0175
16.0625,16.387501,15.9175,16.145
16.174999,16.275,16.065001,16.1525
15.9725,16.455,15.9725,16.2925
16.3475,16.559999,16.247499,16.432501
16.4925,16.615,16.424999,16.5175
16.577499,16.635,16.42,16.5425
16.5625,16.622499,16.280001,16.2875
16.2875,16.4275,16.125,16.3125
15.8075,16.0875,15.5275,15.88
15.8775,16,15.69,15.7325
15.7175,15.8275,15.45,15.545
15.4925,15.6275,15.25,15.305
15.3375,15.575,15.2475,15.2975
15.39,15.58,15.27,15.515
15.4825,15.7825,15.4,15.67
15.67,15.715,15.505,15.5625
15.5625,15.6825,15.4775,15.5425
15.545,16.0525,15.545,15.925
15.8775,16.139999,15.8075,15.88
14.0825,14.5475,13.4375,14.46
14.39,14.8575,14.39,14.7625
14.725,14.975,14.7,14.8
14.79,14.8075,14.5625,14.7475
14.7,14.7975,14.665,14.69
14.0475,14.9875,14.0475,14.7675
14.7975,14.9275,14.6925,14.7125
14.7575,15.0775,14.75,15.0125
14.9775,15.0725,14.925,14.9925
14.9925,15.2125,14.7,14.7275
14.685,15.015,14.6725,14.88
14.9475,15.195,14.9475,15.14
14.975,14.975,14.65,14.7
14.725,14.775,14.4625,14.615
14.625,14.8525,14.4975,14.7775
14.82,14.9475,14.75,14.9175
14.9175,15.0325,14.7625,14.8025
14.925,15.075,14.5075,14.56
14.75,15.3275,14.44,14.555
14.47,14.5825,14.175,14.245
14.29,14.345,13.9825,14.0975
14.355,14.4375,14.12,14.3325
14.2425,14.3725,14.1625,14.2975
14.4675,14.4675,14.28,14.3275
14.285,14.5075,14.1025,14.43
14.335,14.465,14.145,14.25
13.695,14.4125,13.675,14.1775
14.0775,14.38,13.7825,14.28
14.0375,14.33,13.945,14.135
14.1225,14.995,13.9925,14.895
15.5975,16.747499,14.7625,15.0525
15.0425,15.08,14.7,14.7675
14.7925,14.995,14.7675,14.9
14.8675,14.9525,14.6475,14.7075
14.7075,15,14.66,14.8025
14.655,14.83,14.5675,14.615
14.52,14.6725,14.1,14.2775
14.43,14.5125,14.1625,14.44
14.495,14.635,14.3125,14.5375
14.4875,14.6025,14.2675,14.4
14.55,14.64,14.1725,14.2725
14.11,14.1175,13.4875,13.78
13.9,14.21,13.5625,13.5625
13.32,13.7175,13.0625,13.3775
13.4675,13.52,12.6375,12.7675
12.5,12.67,11.6025,12.375
12.78,13.965,12.45,13.925
14.2375,14.3625,13.4675,13.5
13.3875,13.4225,12.1675,12.1675
12.205,12.6325,11.5625,12.54
12.415,13.0025,12.2425,12.5825
12.78,13.3075,12.6775,13.305
13.3025,13.6775,13.1125,13.5075
12.9625,12.9625,12.065,12.435
12.445,12.9675,12.345,12.7775
12.3125,12.8325,12.3125,12.735
12.5975,12.75,12.15,12.2275
12.45,12.8075,12.1225,12.8025
12.775,13.1425,12.675,12.9125
13.12,13.2475,12.785,13.0675
13.0525,13.445,12.99,13.21
13.1575,13.4825,13.1175,13.4425
13.5,13.5625,13.2925,13.5225
13.4125,13.6825,13.3075,13.45
13.4,13.55,13.1825,13.1825
13.3125,13.4875,13.2525,13.3125
13.5175,13.7,13.26,13.3475
13.2725,13.785,13.2,13.495
13.3225,13.575,13.3225,13.4375
13.5325,13.705,12.93,13.705
13.5,13.8575,13.28,13.3275
13.25,13.325,12.9825,12.9875
12.875,13.205,12.2875,12.6225
12.5,12.7425,11.9825,11.9825
11.9,12.0275,11.19,11.25
11.4925,12.1475,11.2175,12.1475
12.21,12.5875,12.0225,12.51
12.6375,12.695,12.115,12.25
12.15,12.6425,11.9675,12.575
12.47,12.605,12.3325,12.4425
12.1875,12.205,11.7825,11.925
12.04,12.1,11.805,11.96
11.8125,12.2,11.71,12.1
11.9975,12.0075,11.4875,11.675
11.5775,12.1175,11.465,12.1175
12.315,12.5375,12.0225,12.24
12.2,12.2325,11.7425,11.8025
11.8525,11.9525,11.265,11.61
11.5725,12.0625,11.53,11.6625
11.4125,12.185,11.4125,12.1425
12.1475,12.67,12.085,12.5825
12.6675,12.97,12.6025,12.965
12.77,13.2925,12.6725,13.11
13.1825,13.4975,13.0675,13.2375
13.3075,13.4125,13.11,13.2825
13.165,13.61,13.16,13.4875
13.69,13.8575,13.4475,13.5925
13.5525,13.64,13.435,13.57
13.57,13.6425,13.3925,13.5025
13.5,13.5,13.08,13.315
13.405,13.71,13.405,13.695
13.6775,14.3825,13.6775,13.7375
13.5725,14.065,13.5125,13.9975
13.985,14.05,13.5425,13.73
13.755,13.82,13.57,13.695
13.495,13.9225,13.48,13.7425
13.6775,13.9625,13.64,13.8625
13.8625,14.085,13.6575,13.915
13.915,13.9975,13.6325,13.7225
13.74,13.8625,13.645,13.7575
13.6075,13.935,13.6075,13.8825
13.8825,14.275,13.7925,14.15
14.36,14.465,14.2075,14.33
14.25,14.4425,13.815,13.82
13.9125,14.25,13.885,14.23
14.075,14.2875,13.89,14.1875
14.055,14.265,13.9025,14.215
14.25,14.45,14.2375,14.27
14.36,14.625,14.325,14.4925
14.625,14.625,14.2475,14.3825
14.32,14.495,14.2925,14.39
14.47,14.5275,14.325,14.3725
14.265,14.45,14.24,14.33
14.3275,14.4825,14.145,14.35
14.4,15.09,14.1625,15.0025
14.875,15.1025,14.825,15.035
14.9975,15.3,14.92,15.275
15.28,15.495,15.1275,15.45
15.3225,15.44,15.18,15.275
15.2975,15.495,15.18,15.4225
15.255,15.53,15.155,15.5225
15.475,15.795,15.39,15.7325
15.435,15.555,15.125,15.4325
15.465,15.59,15.25,15.37
15.4475,15.485,15.3125,15.395
15.19,15.5075,14.9525,15.275
15.3825,15.41,14.435,14.5375
14.6325,15.0675,14.63,15.0275
15.0175,15.135,14.895,14.9175
15,15.1225,14.4225,14.4825
13.875,14.3575,13.7575,13.9025
13.6975,13.7675,13.31,13.33
13.3875,13.525,13.2375,13.28
13.4325,13.82,13.28,13.63
13.465,13.69,13.215,13.35
13.47,13.7325,13.35,13.7225
13.58,13.7175,13.5125,13.64
13.7625,13.965,13.7325,13.93
13.845,14.15,13.845,14.0625
14.03,14.81,14.025,14.7675
14.8125,15.385,14.8125,15.35
15.4775,15.4775,15.1225,15.1525
15.0975,15.4125,15,15.4125
15.3775,15.6825,15.35,15.45
15.64,15.6975,15.25,15.345
15.4575,15.605,15.16,15.22
15.2925,15.5175,15.0025,15.475
15.31,15.55,15.23,15.3025
15.36,15.605,15.12,15.38
15.5,15.7775,15.3575,15.77
15.575,15.875,15.4925,15.6175
15.345,15.515,15.125,15.265
15.2325,15.33,15.09,15.1575
14.9725,15.05,14.705,15.015
15.2825,15.325,14.8525,14.9
14.895,14.9,14.38,14.53
14.0825,14.6675,14.0825,14.505
14.3825,14.67,14.315,14.43
14.455,14.7225,14.44,14.6
14.8925,14.8925,14.6275,14.6925
14.6925,14.93,14.6925,14.875
14.77,14.84,14.6725,14.7475
14.6675,14.8825,14.545,14.6575
14.7,14.8375,14.4375,14.7675
14.8025,14.9575,14.7,14.935
14.78,15.0325,14.69,14.76
14.755,14.9075,14.555,14.6
14.5575,14.5975,14.3175,14.3175
14.365,14.4,14.1,14.15
14.2,14.3725,13.955,14.27
14.1975,14.7025,14.1975,14.4425
14.82,16.3225,14.75,16.155001
16.1675,16.25,15.8925,16.012501
15.96,16.0725,15.7275,15.845
15.8025,16.059999,15.5475,16.0275
16.0625,16.122499,15.8,15.9575
15.81,16.025,15.7875,15.93
16,16,15.6625,15.735
15.88,15.985,15.76,15.8725
15.9,15.945,14.705,15.8175
15.625,15.8675,15.555,15.73
15.6575,15.86,15.5075,15.7
15.535,15.7475,15.41,15.62
15.61,15.8075,15.405,15.6075
15.62,15.81,15.375,15.6925
15.7125,15.75,15.3975,15.6875
15.72,16.0525,15.72,16
16.065001,16.1525,15.625,15.66
15.57,15.845,15.4325,15.59
15.6075,15.8375,15.5725,15.715
15.5275,16.0625,15.4925,16
16.049999,16.049999,15.8,15.84
16.022499,16.045,15.755,15.875
15.9625,16,15.6125,15.96
16.07,16.455,16.07,16.377501
16.377501,16.647499,16.190001,16.612499
16.440001,16.709999,16.440001,16.610001
16.605,16.647499,15.9375,16.184999
16.254999,16.254999,15.955,16.155001
16.049999,16.1075,15.6025,15.7275
15.665,16.205,15.665,16.1
16.1,16.17,15.8075,15.9925
15.9425,16.5275,15.8925,16.3475
16.262501,16.647499,16.1,16.535
16.377501,16.4125,16.002501,16.022499
16.145,16.254999,15.935,16.022499
16.125,16.5625,16.075001,16.469999
16.442499,16.860001,16.315001,16.809999
16.997499,17.057501,16.799999,16.84
16.7925,16.807501,16.4125,16.4125
16.355,16.4575,16.215,16.282499
16.4275,16.7075,16.227501,16.540001
16.495001,16.955,16.452499,16.872499
16.860001,16.9,16.605,16.8125
16.875,16.9375,16.635,16.785
16.725,17.02,16.637501,17.0075
17.040001,17.0425,16.690001,16.76
16.674999,16.684999,16.450001,16.530001
16.48,16.700001,16.450001,16.530001
16.4,16.625,16.297501,16.32
16.450001,16.6325,16.415001,16.522499
16.575001,16.575001,16.200001,16.35
16.352501,16.622499,16.3325,16.4825
16.4475,16.5525,16.174999,16.532499
