Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,RSSI1,RSSI2,RSSI3,RSSI4
0,0,1,0,0,0,0,0,0,-53,-36,-57,-64
0,0,1,0,0,0,0,0,0,-53,-48,-57,-65
0,0,1,0,0,0,0,0,0,-53,-37,-57,-62
0,0,1,0,0,0,0,0,0,-52,-37,-58,-62
0,0,1,0,0,0,0,0,0,-54,-51,-59,-62
0,0,1,0,0,0,0,0,0,-53,-51,-56,-63
0,0,1,0,0,0,0,0,0,-56,-51,-55,-61
0,0,1,0,0,0,0,0,0,-56,-39,-55,-61
0,0,1,0,0,0,0,0,0,-59,-49,-56,-61
0,0,1,0,0,0,0,0,0,-60,-52,-57,-61
0,0,1,0,0,0,0,0,0,-58,-36,-55,-60
0,0,1,0,0,0,0,0,0,-59,-36,-57,-61
0,0,1,0,0,0,0,0,0,-57,-36,-59,-62
0,0,1,0,0,0,0,0,0,-61,-51,-55,-61
0,0,1,0,0,0,0,0,0,-62,-51,-55,-59
0,0,1,0,0,0,0,0,0,-60,-35,-53,-58
0,0,1,0,0,0,0,0,0,-57,-35,-55,-61
0,0,1,0,0,0,0,0,0,-58,-35,-57,-59
0,0,1,0,0,0,0,0,0,-60,-54,-55,-61
0,0,1,0,0,0,0,0,0,-54,-34,-57,-58
0,0,1,0,0,0,0,0,0,-59,-34,-58,-60
0,0,1,0,0,0,0,0,0,-55,-34,-55,-62
0,0,1,0,0,0,0,0,0,-59,-34,-56,-60
0,0,1,0,0,0,0,0,0,-61,-34,-56,-61
0,0,1,0,0,0,0,0,0,-59,-34,-56,-63
0,0,1,0,0,0,0,0,0,-56,-53,-57,-62
0,0,1,0,0,0,0,0,0,-55,-53,-58,-59
0,0,1,0,0,0,0,0,0,-58,-53,-59,-61
0,0,1,0,0,0,0,0,0,-60,-53,-58,-59
0,0,1,0,0,0,0,0,0,-56,-37,-59,-62
0,0,1,0,0,0,0,0,0,-55,-37,-56,-59
0,0,1,0,0,0,0,0,0,-56,-37,-57,-62
0,0,1,0,0,0,0,0,0,-56,-37,-60,-57
0,0,1,0,0,0,0,0,0,-57,-39,-58,-59
0,0,1,0,0,0,0,0,0,-56,-39,-57,-59
0,0,1,0,0,0,0,0,0,-56,-39,-57,-58
0,0,1,0,0,0,0,0,0,-56,-40,-56,-59
0,0,1,0,0,0,0,0,0,-56,-62,-58,-60
0,0,1,0,0,0,0,0,0,-54,-62,-56,-59
0,0,1,0,0,0,0,0,0,-56,-40,-60,-57
0,0,1,0,0,0,0,0,0,-58,-39,-57,-62
0,0,1,0,0,0,0,0,0,-59,-54,-61,-60
0,0,1,0,0,0,0,0,0,-58,-54,-61,-58
0,0,1,0,0,0,0,0,0,-59,-52,-57,-59
0,0,1,0,0,0,0,0,0,-59,-49,-58,-68
0,0,1,0,0,0,0,0,0,-62,-41,-54,-66
0,0,1,0,0,0,0,0,0,-55,-52,-54,-66
0,0,1,0,0,0,0,0,0,-52,-48,-59,-66
0,0,1,0,0,0,0,0,0,-54,-44,-57,-65
0,0,1,0,0,0,0,0,0,-59,-46,-58,-68
0,0,1,0,0,0,0,0,0,-51,-46,-59,-70
0,0,1,0,0,0,0,0,0,-48,-47,-55,-74
0,0,1,0,0,0,0,0,0,-51,-43,-58,-67
0,0,1,0,0,0,0,0,0,-51,-49,-54,-70
0,0,1,0,0,0,0,0,0,-51,-47,-60,-64
0,0,1,0,0,0,0,0,0,-52,-46,-55,-66
0,0,1,0,0,0,0,0,0,-53,-45,-57,-66
0,0,1,0,0,0,0,0,0,-51,-48,-58,-63
0,0,1,0,0,0,0,0,0,-48,-42,-58,-64
0,0,1,0,0,0,0,0,0,-48,-43,-59,-62
0,0,1,0,0,0,0,0,0,-47,-43,-58,-68
0,0,1,0,0,0,0,0,0,-51,-42,-58,-62
0,0,1,0,0,0,0,0,0,-47,-42,-55,-62
0,0,1,0,0,0,0,0,0,-46,-46,-55,-67
0,0,1,0,0,0,0,0,0,-46,-46,-60,-66
0,0,1,0,0,0,0,0,0,-48,-49,-58,-77
0,0,1,0,0,0,0,0,0,-49,-52,-55,-65
0,0,1,0,0,0,0,0,0,-51,-51,-56,-70
0,0,1,0,0,0,0,0,0,-53,-47,-58,-71
0,0,1,0,0,0,0,0,0,-56,-55,-53,-66
0,0,1,0,0,0,0,0,0,-57,-55,-61,-70
0,0,1,0,0,0,0,0,0,-58,-47,-60,-69
0,0,1,0,0,0,0,0,0,-51,-50,-57,-67
0,0,1,0,0,0,0,0,0,-52,-49,-56,-69
0,0,1,0,0,0,0,0,0,-51,-50,-55,-64
0,0,1,0,0,0,0,0,0,-48,-49,-56,-61
0,0,1,0,0,0,0,0,0,-46,-46,-55,-62
0,0,1,0,0,0,0,0,0,-46,-46,-57,-60
0,0,1,0,0,0,0,0,0,-45,-49,-54,-59
0,0,1,0,0,0,0,0,0,-47,-48,-53,-62
0,0,1,0,0,0,0,0,0,-49,-48,-56,-63
0,0,1,0,0,0,0,0,0,-51,-41,-57,-65
0,0,1,0,0,0,0,0,0,-48,-45,-57,-72
0,0,1,0,0,0,0,0,0,-52,-45,-60,-56
0,0,1,0,0,0,0,0,0,-60,-44,-61,-60
0,0,1,0,0,0,0,0,0,-57,-48,-64,-59
0,0,1,0,0,0,0,0,0,-61,-39,-62,-59
0,0,1,0,0,0,0,0,0,-51,-56,-59,-59
0,0,1,0,0,0,0,0,0,-53,-56,-61,-61
0,0,1,0,0,0,0,0,0,-53,-58,-58,-62
0,0,1,0,0,0,0,0,0,-54,-54,-65,-63
0,0,1,0,0,0,0,0,0,-55,-36,-58,-61
0,0,1,0,0,0,0,0,0,-54,-62,-62,-62
0,0,1,0,0,0,0,0,0,-54,-59,-74,-61
0,0,1,0,0,0,0,0,0,-55,-55,-67,-62
0,0,1,0,0,0,0,0,0,-53,-35,-68,-62
0,0,1,0,0,0,0,0,0,-55,-63,-60,-65
0,0,1,0,0,0,0,0,0,-56,-58,-63,-63
0,0,1,0,0,0,0,0,0,-56,-58,-73,-62
0,0,1,0,0,0,0,0,0,-56,-53,-54,-65
0,0,1,0,0,0,0,0,0,-58,-34,-55,-65
0,0,1,0,0,0,0,0,0,-58,-33,-57,-66
0,0,1,0,0,0,0,0,0,-57,-49,-55,-64
0,0,1,0,0,0,0,0,0,-58,-52,-54,-64
0,0,1,0,0,0,0,0,0,-58,-34,-57,-67
0,0,1,0,0,0,0,0,0,-56,-36,-53,-64
0,0,1,0,0,0,0,0,0,-59,-35,-53,-67
0,0,1,0,0,0,0,0,0,-55,-35,-59,-66
0,0,1,0,0,0,0,0,0,-57,-34,-56,-65
0,0,1,0,0,0,0,0,0,-58,-56,-54,-67
0,0,1,0,0,0,0,0,0,-55,-51,-58,-67
0,0,1,0,0,0,0,0,0,-57,-52,-58,-66
0,0,1,0,0,0,0,0,0,-53,-49,-59,-63
0,0,1,0,0,0,0,0,0,-57,-48,-55,-62
0,0,1,0,0,0,0,0,0,-59,-49,-54,-65
0,0,1,0,0,0,0,0,0,-58,-48,-59,-63
0,0,1,0,0,0,0,0,0,-60,-33,-57,-63
0,0,1,0,0,0,0,0,0,-59,-50,-60,-61
0,0,1,0,0,0,0,0,0,-60,-34,-63,-59
0,0,1,0,0,0,0,0,0,-61,-34,-59,-62
0,0,1,0,0,0,0,0,0,-60,-34,-57,-64
0,0,1,0,0,0,0,0,0,-61,-34,-60,-63
0,0,1,0,0,0,0,0,0,-60,-34,-59,-62
0,0,1,0,0,0,0,0,0,-55,-34,-63,-64
0,0,1,0,0,0,0,0,0,-57,-49,-59,-62
0,0,1,0,0,0,0,0,0,-53,-33,-59,-61
0,0,1,0,0,0,0,0,0,-53,-52,-61,-60
0,0,1,0,0,0,0,0,0,-51,-51,-61,-60
0,0,1,0,0,0,0,0,0,-52,-34,-63,-60
0,0,1,0,0,0,0,0,0,-53,-34,-65,-58
0,0,1,0,0,0,0,0,0,-53,-35,-70,-62
0,0,1,0,0,0,0,0,0,-53,-35,-67,-59
0,0,1,0,0,0,0,0,0,-55,-57,-73,-59
0,0,1,0,0,0,0,0,0,-53,-56,-68,-61
0,0,1,0,0,0,0,0,0,-54,-55,-72,-59
0,0,1,0,0,0,0,0,0,-54,-35,-68,-59
0,0,0,1,0,0,0,0,0,-54,-35,-70,-58
0,0,0,1,0,0,0,0,0,-53,-35,-65,-58
0,0,0,1,0,0,0,0,0,-54,-35,-64,-56
0,0,0,1,0,0,0,0,0,-61,-35,-58,-62
0,0,0,1,0,0,0,0,0,-53,-42,-54,-69
0,0,0,1,0,0,0,0,0,-51,-43,-64,-63
0,0,0,1,0,0,0,0,0,-51,-43,-59,-59
0,0,0,1,0,0,0,0,0,-56,-41,-49,-53
0,0,0,1,0,0,0,0,0,-59,-43,-59,-55
0,0,0,1,0,0,0,0,0,-47,-37,-54,-46
0,0,0,1,0,0,0,0,0,-52,-37,-60,-56
0,0,0,1,0,0,0,0,0,-54,-38,-53,-62
0,0,0,1,0,0,0,0,0,-54,-39,-54,-58
0,0,0,1,0,0,0,0,0,-46,-41,-59,-57
0,0,0,1,0,0,0,0,0,-51,-35,-70,-67
0,0,0,1,0,0,0,0,0,-51,-44,-66,-62
0,0,0,1,0,0,0,0,0,-51,-39,-56,-64
0,0,0,1,0,0,0,0,0,-56,-40,-55,-67
0,0,0,1,0,0,0,0,0,-53,-39,-54,-60
0,0,0,1,0,0,0,0,0,-51,-38,-54,-59
0,0,0,1,0,0,0,0,0,-51,-46,-53,-60
0,0,0,1,0,0,0,0,0,-52,-40,-53,-63
0,0,0,1,0,0,0,0,0,-52,-42,-57,-61
0,0,0,1,0,0,0,0,0,-48,-35,-57,-64
0,0,0,1,0,0,0,0,0,-47,-37,-59,-64
0,0,0,1,0,0,0,0,0,-48,-37,-56,-60
0,0,0,1,0,0,0,0,0,-47,-41,-56,-57
0,0,0,1,0,0,0,0,0,-49,-41,-57,-69
0,0,0,1,0,0,0,0,0,-51,-39,-58,-58
0,0,0,1,0,0,0,0,0,-52,-40,-55,-59
0,0,0,1,0,0,0,0,0,-51,-41,-55,-64
0,0,0,1,0,0,0,0,0,-54,-43,-57,-63
0,0,0,1,0,0,0,0,0,-53,-42,-56,-67
0,0,0,1,0,0,0,0,0,-52,-40,-54,-65
0,0,0,1,0,0,0,0,0,-55,-41,-55,-63
0,0,0,1,0,0,0,0,0,-55,-41,-57,-61
0,0,0,1,0,0,0,0,0,-54,-46,-57,-64
0,0,0,1,0,0,0,0,0,-54,-42,-58,-69
0,0,0,1,0,0,0,0,0,-52,-47,-59,-60
0,0,0,1,0,0,0,0,0,-45,-36,-56,-55
0,0,0,1,0,0,0,0,0,-50,-46,-53,-55
0,0,0,1,0,0,0,0,0,-51,-41,-52,-66
0,0,0,1,0,0,0,0,0,-48,-44,-58,-67
0,0,0,1,0,0,0,0,0,-51,-40,-53,-61
0,0,0,1,0,0,0,0,0,-51,-39,-52,-61
0,0,0,1,0,0,0,0,0,-52,-47,-51,-59
0,0,0,1,0,0,0,0,0,-51,-48,-51,-60
0,0,0,1,0,0,0,0,0,-51,-56,-51,-59
0,0,0,1,0,0,0,0,0,-46,-51,-51,-54
0,0,0,1,0,0,0,0,0,-47,-47,-51,-57
0,0,0,1,0,0,0,0,0,-53,-54,-51,-58
0,0,0,1,0,0,0,0,0,-48,-37,-52,-58
0,0,0,1,0,0,0,0,0,-53,-37,-53,-62
0,0,0,1,0,0,0,0,0,-47,-34,-53,-55
0,0,0,1,0,0,0,0,0,-46,-35,-52,-55
0,0,0,1,0,0,0,0,0,-51,-37,-52,-56
0,0,0,1,0,0,0,0,0,-52,-38,-51,-54
0,0,0,1,0,0,0,0,0,-52,-42,-51,-61
0,0,0,1,0,0,0,0,0,-46,-39,-55,-53
0,0,0,1,0,0,0,0,0,-46,-41,-59,-62
0,0,0,1,0,0,0,0,0,-46,-40,-54,-63
0,0,0,1,0,0,0,0,0,-45,-42,-57,-60
0,0,0,1,0,0,0,0,0,-45,-39,-56,-64
0,0,0,1,0,0,0,0,0,-46,-40,-53,-61
0,0,0,1,0,0,0,0,0,-45,-41,-54,-67
0,0,0,1,0,0,0,0,0,-45,-45,-59,-64
0,0,0,1,0,0,0,0,0,-45,-42,-53,-56
0,0,0,1,0,0,0,0,0,-45,-42,-59,-56
0,0,0,1,0,0,0,0,0,-46,-42,-53,-56
0,0,0,1,0,0,0,0,0,-45,-37,-55,-56
0,0,0,1,0,0,0,0,0,-45,-37,-57,-55
0,0,0,1,0,0,0,0,0,-45,-37,-55,-55
0,0,0,1,0,0,0,0,0,-45,-37,-55,-55
0,0,0,1,0,0,0,0,0,-45,-38,-53,-54
0,0,0,1,0,0,0,0,0,-46,-40,-53,-55
0,0,0,1,0,0,0,0,0,-46,-38,-54,-55
0,0,0,1,0,0,0,0,0,-46,-38,-56,-53
0,0,0,1,0,0,0,0,0,-47,-54,-56,-67
0,0,0,1,0,0,0,0,0,-45,-45,-59,-64
0,0,0,1,0,0,0,0,0,-47,-41,-56,-62
0,0,0,1,0,0,0,0,0,-45,-40,-56,-59
0,0,0,1,0,0,0,0,0,-46,-38,-57,-59
0,0,0,1,0,0,0,0,0,-46,-39,-55,-58
0,0,0,1,0,0,0,0,0,-46,-39,-55,-58
0,0,0,1,0,0,0,0,0,-48,-42,-56,-58
0,0,0,1,0,0,0,0,0,-56,-40,-64,-61
0,0,0,1,0,0,0,0,0,-46,-41,-67,-57
0,0,0,1,0,0,0,0,0,-45,-38,-56,-50
0,0,0,1,0,0,0,0,0,-51,-47,-50,-54
0,0,0,1,0,0,0,0,0,-57,-40,-49,-55
0,0,0,1,0,0,0,0,0,-49,-39,-50,-53
0,0,0,1,0,0,0,0,0,-46,-43,-51,-54
0,0,0,1,0,0,0,0,0,-48,-44,-49,-54
0,0,0,1,0,0,0,0,0,-48,-44,-52,-55
0,0,0,1,0,0,0,0,0,-47,-46,-49,-58
0,0,0,1,0,0,0,0,0,-47,-45,-49,-55
0,0,0,1,0,0,0,0,0,-47,-42,-48,-57
0,0,0,1,0,0,0,0,0,-46,-41,-49,-58
0,0,0,1,0,0,0,0,0,-45,-39,-49,-59
0,0,0,1,0,0,0,0,0,-45,-42,-49,-57
0,0,0,1,0,0,0,0,0,-45,-41,-51,-58
0,0,0,1,0,0,0,0,0,-45,-41,-51,-57
0,0,0,1,0,0,0,0,0,-45,-42,-52,-56
0,0,0,1,0,0,0,0,0,-45,-43,-51,-57
0,0,0,1,0,0,0,0,0,-45,-41,-51,-58
0,0,0,1,0,0,0,0,0,-45,-41,-51,-60
0,0,0,1,0,0,0,0,0,-45,-38,-50,-61
0,0,0,1,0,0,0,0,0,-44,-39,-51,-66
0,0,0,1,0,0,0,0,0,-44,-40,-49,-67
0,0,0,1,0,0,0,0,0,-45,-40,-49,-61
0,0,0,1,0,0,0,0,0,-45,-40,-49,-62
0,0,0,1,0,0,0,0,0,-45,-39,-49,-60
0,0,0,1,0,0,0,0,0,-46,-41,-49,-59
0,0,0,1,0,0,0,0,0,-45,-41,-49,-61
0,0,0,1,0,0,0,0,0,-45,-40,-49,-62
0,0,0,1,0,0,0,0,0,-45,-41,-51,-61
0,0,0,1,0,0,0,0,0,-45,-40,-51,-59
0,0,0,1,0,0,0,0,0,-46,-40,-55,-53
0,0,0,1,0,0,0,0,0,-43,-38,-57,-59
0,0,0,1,0,0,0,0,0,-56,-38,-61,-68
0,0,0,1,0,0,0,0,0,-45,-44,-57,-65
0,0,0,1,0,0,0,0,0,-47,-35,-59,-65
0,0,0,1,0,0,0,0,0,-45,-38,-66,-53
0,0,0,1,0,0,0,0,0,-47,-33,-57,-56
0,0,0,1,0,0,0,0,0,-45,-38,-57,-55
0,0,0,1,0,0,0,0,0,-46,-37,-59,-57
0,0,0,1,0,0,0,0,0,-46,-36,-63,-59
0,0,0,1,0,0,0,0,0,-47,-40,-60,-54
0,0,0,1,0,0,0,0,0,-48,-36,-56,-57
0,0,0,1,0,0,0,0,0,-56,-38,-55,-51
0,0,0,1,0,0,0,0,0,-47,-38,-58,-52
0,0,0,1,0,0,0,0,0,-40,-38,-60,-54
0,0,0,1,0,0,0,0,0,-39,-33,-55,-56
0,0,0,1,0,0,0,0,0,-41,-34,-57,-54
0,0,0,1,0,0,0,0,0,-43,-34,-55,-53
0,0,0,1,0,0,0,0,0,-43,-34,-58,-55
0,0,0,1,0,0,0,0,0,-45,-34,-58,-57
0,0,0,1,0,0,0,0,0,-45,-34,-56,-54
0,0,0,1,0,0,0,0,0,-47,-34,-55,-59
0,0,0,1,0,0,0,0,0,-46,-34,-54,-59
0,0,0,1,0,0,0,0,0,-51,-39,-54,-66
0,0,0,1,0,0,0,0,0,-49,-39,-60,-60
0,0,0,1,0,0,0,0,0,-45,-39,-75,-54
0,0,0,1,0,0,0,0,0,-48,-36,-55,-53
0,0,0,1,0,0,0,0,0,-45,-37,-57,-53
0,0,0,1,0,0,0,0,0,-41,-41,-59,-54
0,0,0,1,0,0,0,0,0,-42,-39,-57,-56
0,0,0,1,0,0,0,0,0,-46,-35,-56,-54
0,0,0,1,0,0,0,0,0,-47,-37,-59,-52
0,0,0,1,0,0,0,0,0,-45,-34,-55,-54
0,0,0,1,0,0,0,0,0,-47,-34,-56,-53
0,0,0,1,0,0,0,0,0,-48,-34,-54,-57
0,0,0,1,0,0,0,0,0,-51,-40,-56,-71
0,0,0,1,0,0,0,0,0,-54,-40,-55,-57
0,0,0,1,0,0,0,0,0,-52,-39,-55,-54
0,0,0,1,0,0,0,0,0,-53,-40,-54,-52
0,0,0,1,0,0,0,0,0,-48,-40,-55,-53
0,0,0,1,0,0,0,0,0,-47,-39,-56,-52
0,0,0,1,0,0,0,0,0,-47,-39,-54,-53
0,0,0,1,0,0,0,0,0,-47,-39,-54,-54
0,0,0,1,0,0,0,0,0,-47,-38,-55,-53
0,0,0,1,0,0,0,0,0,-47,-37,-55,-53
0,0,0,1,0,0,0,0,0,-47,-39,-55,-52
0,0,0,1,0,0,0,0,0,-47,-39,-55,-51
0,0,0,1,0,0,0,0,0,-47,-39,-56,-52
0,0,0,1,0,0,0,0,0,-46,-39,-54,-52
0,0,0,1,0,0,0,0,0,-47,-39,-55,-52
0,0,0,1,0,0,0,0,0,-48,-37,-55,-53
0,0,0,1,0,0,0,0,0,-48,-36,-55,-53
0,0,0,1,0,0,0,0,0,-47,-38,-55,-52
0,0,0,1,0,0,0,0,0,-47,-38,-58,-53
0,0,0,1,0,0,0,0,0,-47,-39,-56,-53
0,0,0,1,0,0,0,0,0,-54,-40,-55,-52
0,0,0,1,0,0,0,0,0,-52,-38,-56,-52
0,0,0,1,0,0,0,0,0,-49,-38,-55,-52
0,0,0,1,0,0,0,0,0,-49,-39,-58,-54
0,0,0,1,0,0,0,0,0,-47,-40,-56,-52
0,0,0,1,0,0,0,0,0,-47,-39,-55,-52
0,0,0,1,0,0,0,0,0,-46,-39,-55,-53
0,0,0,1,0,0,0,0,0,-46,-39,-55,-51
0,0,0,1,0,0,0,0,0,-46,-39,-55,-52
0,0,0,1,0,0,0,0,0,-46,-39,-60,-51
0,0,0,1,0,0,0,0,0,-49,-38,-59,-54
0,0,0,1,0,0,0,0,0,-55,-43,-58,-60
0,0,0,1,0,0,0,0,0,-45,-39,-55,-64
0,0,0,1,0,0,0,0,0,-41,-35,-54,-61
0,0,0,1,0,0,0,0,0,-41,-36,-54,-68
0,0,0,1,0,0,0,0,0,-42,-34,-55,-63
0,0,0,1,0,0,0,0,0,-41,-38,-63,-57
0,0,0,1,0,0,0,0,0,-51,-38,-59,-50
0,0,0,1,0,0,0,0,0,-53,-38,-54,-53
0,0,0,1,0,0,0,0,0,-53,-37,-56,-58
0,0,0,1,0,0,0,0,0,-45,-37,-57,-54
0,0,0,1,0,0,0,0,0,-58,-37,-53,-51
0,0,0,1,0,0,0,0,0,-51,-35,-53,-52
0,0,0,1,0,0,0,0,0,-47,-38,-54,-53
0,0,0,1,0,0,0,0,0,-51,-36,-57,-54
0,0,0,1,0,0,0,0,0,-51,-36,-56,-61
0,0,0,1,0,0,0,0,0,-55,-43,-58,-66
0,0,0,1,0,0,0,0,0,-51,-48,-59,-66
0,0,0,0,1,0,0,0,0,-52,-51,-56,-59
0,0,0,0,1,0,0,0,0,-52,-50,-57,-57
0,0,0,0,1,0,0,0,0,-51,-34,-60,-65
0,0,0,0,1,0,0,0,0,-45,-50,-49,-55
0,0,0,0,1,0,0,0,0,-50,-50,-51,-52
0,0,0,0,1,0,0,0,0,-51,-52,-67,-51
0,0,0,0,1,0,0,0,0,-51,-50,-55,-61
0,0,0,0,1,0,0,0,0,-52,-45,-51,-60
0,0,0,0,1,0,0,0,0,-52,-33,-49,-57
0,0,0,0,1,0,0,0,0,-56,-37,-52,-58
0,0,0,0,1,0,0,0,0,-52,-33,-55,-53
0,0,0,0,1,0,0,0,0,-51,-30,-57,-54
0,0,0,0,1,0,0,0,0,-65,-38,-52,-57
0,0,0,0,1,0,0,0,0,-48,-29,-51,-53
0,0,0,0,1,0,0,0,0,-59,-41,-51,-55
0,0,0,0,1,0,0,0,0,-51,-29,-49,-58
0,0,0,0,1,0,0,0,0,-59,-31,-50,-65
0,0,0,0,1,0,0,0,0,-60,-31,-51,-65
0,0,0,0,1,0,0,0,0,-60,-31,-51,-61
0,0,0,0,1,0,0,0,0,-59,-31,-51,-60
0,0,0,0,1,0,0,0,0,-53,-40,-51,-58
0,0,0,0,1,0,0,0,0,-51,-40,-52,-58
0,0,0,0,1,0,0,0,0,-53,-39,-51,-59
0,0,0,0,1,0,0,0,0,-56,-38,-51,-58
0,0,0,0,1,0,0,0,0,-55,-39,-51,-58
0,0,0,0,1,0,0,0,0,-55,-40,-51,-58
0,0,0,0,1,0,0,0,0,-53,-31,-48,-68
0,0,0,0,1,0,0,0,0,-62,-33,-47,-58
0,0,0,0,1,0,0,0,0,-56,-39,-49,-68
0,0,0,0,1,0,0,0,0,-61,-38,-48,-55
0,0,0,0,1,0,0,0,0,-51,-41,-51,-55
0,0,0,0,1,0,0,0,0,-53,-51,-51,-56
0,0,0,0,1,0,0,0,0,-55,-47,-53,-55
0,0,0,0,1,0,0,0,0,-64,-30,-52,-55
0,0,0,0,1,0,0,0,0,-62,-33,-51,-51
0,0,0,0,1,0,0,0,0,-51,-33,-49,-52
0,0,0,0,1,0,0,0,0,-49,-49,-51,-51
0,0,0,0,1,0,0,0,0,-51,-46,-51,-52
0,0,0,0,1,0,0,0,0,-49,-34,-49,-52
0,0,0,0,1,0,0,0,0,-51,-33,-49,-54
0,0,0,0,1,0,0,0,0,-55,-42,-51,-56
0,0,0,0,1,0,0,0,0,-51,-29,-52,-62
0,0,0,0,1,0,0,0,0,-49,-29,-52,-59
0,0,0,0,1,0,0,0,0,-51,-48,-56,-58
0,0,0,0,1,0,0,0,0,-48,-41,-57,-58
0,0,0,0,1,0,0,0,0,-58,-38,-47,-61
0,0,0,0,1,0,0,0,0,-63,-35,-53,-63
0,0,0,0,1,0,0,0,0,-55,-31,-51,-66
0,0,0,0,1,0,0,0,0,-55,-32,-51,-68
0,0,0,0,1,0,0,0,0,-55,-32,-51,-79
0,0,0,0,1,0,0,0,0,-55,-35,-51,-67
0,0,0,0,1,0,0,0,0,-53,-36,-52,-70
0,0,0,0,1,0,0,0,0,-55,-36,-51,-68
0,0,0,0,1,0,0,0,0,-53,-37,-51,-69
0,0,0,0,1,0,0,0,0,-52,-34,-51,-68
0,0,0,0,1,0,0,0,0,-53,-37,-49,-69
0,0,0,0,1,0,0,0,0,-55,-33,-51,-70
0,0,0,0,1,0,0,0,0,-57,-33,-49,-67
0,0,0,0,1,0,0,0,0,-57,-39,-51,-71
0,0,0,0,1,0,0,0,0,-60,-32,-52,-65
0,0,0,0,1,0,0,0,0,-56,-37,-51,-64
0,0,0,0,1,0,0,0,0,-63,-33,-48,-60
0,0,0,0,1,0,0,0,0,-67,-40,-51,-60
0,0,0,0,1,0,0,0,0,-56,-40,-53,-61
0,0,0,0,1,0,0,0,0,-62,-34,-51,-62
0,0,0,0,1,0,0,0,0,-54,-38,-49,-64
0,0,0,0,1,0,0,0,0,-53,-31,-47,-61
0,0,0,0,1,0,0,0,0,-49,-30,-62,-60
0,0,0,0,1,0,0,0,0,-53,-55,-51,-60
0,0,0,0,1,0,0,0,0,-62,-55,-51,-58
0,0,0,0,1,0,0,0,0,-53,-43,-44,-57
0,0,0,0,1,0,0,0,0,-48,-43,-46,-55
0,0,0,0,1,0,0,0,0,-47,-42,-48,-54
0,0,0,0,1,0,0,0,0,-46,-32,-47,-54
0,0,0,0,1,0,0,0,0,-45,-47,-47,-53
0,0,0,0,1,0,0,0,0,-46,-43,-46,-55
0,0,0,0,1,0,0,0,0,-47,-31,-45,-56
0,0,0,0,1,0,0,0,0,-55,-39,-51,-61
0,0,0,0,1,0,0,0,0,-55,-32,-49,-60
0,0,0,0,1,0,0,0,0,-54,-45,-51,-63
0,0,0,0,1,0,0,0,0,-52,-44,-53,-61
0,0,0,0,1,0,0,0,0,-52,-31,-51,-61
0,0,0,0,1,0,0,0,0,-52,-31,-53,-60
0,0,0,0,1,0,0,0,0,-54,-47,-54,-60
0,0,0,0,1,0,0,0,0,-55,-47,-51,-58
0,0,0,0,1,0,0,0,0,-53,-47,-53,-60
0,0,0,0,1,0,0,0,0,-52,-44,-51,-61
0,0,0,0,1,0,0,0,0,-51,-44,-52,-60
0,0,0,0,1,0,0,0,0,-52,-31,-51,-64
0,0,0,0,1,0,0,0,0,-52,-43,-51,-61
0,0,0,0,1,0,0,0,0,-51,-31,-53,-61
0,0,0,0,1,0,0,0,0,-52,-45,-52,-59
0,0,0,0,1,0,0,0,0,-53,-45,-51,-58
0,0,0,0,1,0,0,0,0,-54,-44,-49,-58
0,0,0,0,1,0,0,0,0,-59,-30,-49,-61
0,0,0,0,1,0,0,0,0,-57,-39,-51,-55
0,0,0,0,1,0,0,0,0,-58,-30,-51,-62
0,0,0,0,1,0,0,0,0,-58,-31,-51,-63
0,0,0,0,1,0,0,0,0,-59,-31,-49,-59
0,0,0,0,1,0,0,0,0,-56,-48,-51,-58
0,0,0,0,1,0,0,0,0,-56,-46,-51,-59
0,0,0,0,1,0,0,0,0,-57,-31,-51,-59
0,0,0,0,1,0,0,0,0,-58,-42,-51,-59
0,0,0,0,1,0,0,0,0,-57,-43,-51,-58
0,0,0,0,1,0,0,0,0,-55,-47,-51,-58
0,0,0,0,1,0,0,0,0,-54,-48,-48,-58
0,0,0,0,1,0,0,0,0,-55,-46,-49,-59
0,0,0,0,1,0,0,0,0,-57,-30,-53,-58
0,0,0,0,1,0,0,0,0,-59,-30,-46,-59
0,0,0,0,1,0,0,0,0,-57,-46,-49,-58
0,0,0,0,1,0,0,0,0,-55,-49,-51,-57
0,0,0,0,1,0,0,0,0,-57,-49,-51,-58
0,0,0,0,1,0,0,0,0,-57,-31,-48,-58
0,0,0,0,1,0,0,0,0,-63,-31,-48,-58
0,0,0,0,1,0,0,0,0,-62,-31,-51,-58
0,0,0,0,1,0,0,0,0,-61,-46,-51,-58
0,0,0,0,1,0,0,0,0,-61,-31,-49,-56
0,0,0,0,1,0,0,0,0,-59,-41,-47,-62
0,0,0,0,1,0,0,0,0,-60,-31,-49,-59
0,0,0,0,1,0,0,0,0,-61,-30,-51,-59
0,0,0,0,1,0,0,0,0,-64,-31,-49,-59
0,0,0,0,1,0,0,0,0,-61,-41,-49,-59
0,0,0,0,1,0,0,0,0,-61,-42,-51,-58
0,0,0,0,1,0,0,0,0,-61,-42,-49,-58
0,0,0,0,1,0,0,0,0,-59,-42,-49,-57
0,0,0,0,1,0,0,0,0,-57,-44,-51,-57
0,0,0,0,1,0,0,0,0,-56,-43,-49,-58
0,0,0,0,1,0,0,0,0,-59,-30,-49,-57
